senator,ticker,owner,type,transaction_date
Sheldon Whitehouse,--,Self,Sale (Partial),10/23/2015
Sheldon Whitehouse,--,Self,Purchase,11/9/2015
Sheldon Whitehouse,--,Self,Purchase,11/9/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/20/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/20/2015
"David A Perdue , Jr",--,Joint,Purchase,11/20/2015
"David A Perdue , Jr",--,Joint,Purchase,11/20/2015
"David A Perdue , Jr",--,Joint,Purchase,11/19/2015
"David A Perdue , Jr",--,Joint,Purchase,11/19/2015
"David A Perdue , Jr",--,Joint,Purchase,11/13/2015
"David A Perdue , Jr",--,Joint,Purchase,11/18/2015
"David A Perdue , Jr",--,Joint,Purchase,11/18/2015
"David A Perdue , Jr",--,Joint,Purchase,11/18/2015
"David A Perdue , Jr",--,Joint,Purchase,11/18/2015
"David A Perdue , Jr",--,Joint,Purchase,11/17/2015
"David A Perdue , Jr",--,Joint,Purchase,11/17/2015
"David A Perdue , Jr",--,Joint,Purchase,11/17/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/12/2015
"David A Perdue , Jr",--,Joint,Purchase,11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/12/2015
"David A Perdue , Jr",--,Joint,Purchase,11/12/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/10/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/6/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),11/5/2015
"David A Perdue , Jr",--,Joint,Purchase,11/4/2015
"David A Perdue , Jr",--,Joint,Purchase,11/3/2015
"David A Perdue , Jr",--,Joint,Sale (Full),11/3/2015
"David A Perdue , Jr",--,Joint,Purchase,11/3/2015
"David A Perdue , Jr",--,Joint,Purchase,11/3/2015
"David A Perdue , Jr",--,Joint,Purchase,11/2/2015
"David A Perdue , Jr",--,Joint,Purchase,10/30/2015
"David A Perdue , Jr",--,Joint,Purchase,10/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/29/2015
"David A Perdue , Jr",--,Joint,Purchase,10/29/2015
"David A Perdue , Jr",--,Joint,Purchase,10/29/2015
"David A Perdue , Jr",--,Joint,Purchase,10/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/28/2015
James M Inhofe,--,Self,Purchase,10/28/2015
James M Inhofe,--,Self,Sale (Partial),10/28/2015
"Angus S King, Jr.",--,Spouse,Purchase,10/15/2015
Shelley M Capito,--,Spouse,Purchase,11/2/2015
Thomas R Carper,--,Spouse,Sale (Partial),10/6/2015
Patrick J Toomey,--,Joint,Sale (Partial),9/14/2015
Patrick J Toomey,--,Joint,Sale (Partial),9/15/2015
Patrick J Toomey,--,Joint,Sale (Partial),9/25/2015
Patrick J Toomey,--,Joint,Sale (Partial),10/23/2015
Patrick J Toomey,PFS,Joint,Sale (Partial),8/7/2015
Patrick J Toomey,CVX,Joint,Purchase,8/7/2015
Patrick J Toomey,PFS,Joint,Sale (Partial),8/10/2015
Patrick J Toomey,PFS,Joint,Sale (Partial),8/31/2015
Patrick J Toomey,PFS,Joint,Sale (Partial),9/17/2015
Patrick J Toomey,PFS,Joint,Sale (Partial),9/18/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/27/2015
"David A Perdue , Jr",--,Joint,Purchase,10/27/2015
"David A Perdue , Jr",--,Joint,Purchase,10/26/2015
"David A Perdue , Jr",--,Joint,Purchase,10/26/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/26/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/26/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/23/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/23/2015
"David A Perdue , Jr",--,Joint,Purchase,10/23/2015
"David A Perdue , Jr",--,Joint,Purchase,10/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/22/2015
"David A Perdue , Jr",--,Joint,Purchase,10/22/2015
"David A Perdue , Jr",--,Joint,Purchase,10/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/22/2015
"David A Perdue , Jr",--,Joint,Purchase,10/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/22/2015
"David A Perdue , Jr",--,Joint,Purchase,10/22/2015
"David A Perdue , Jr",--,Joint,Purchase,10/21/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/21/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/21/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/20/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/19/2015
"David A Perdue , Jr",--,Joint,Purchase,10/16/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/16/2015
"David A Perdue , Jr",--,Joint,Purchase,10/15/2015
"David A Perdue , Jr",--,Joint,Purchase,10/15/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/15/2015
"David A Perdue , Jr",--,Joint,Purchase,10/14/2015
"David A Perdue , Jr",--,Joint,Purchase,10/14/2015
"David A Perdue , Jr",--,Joint,Purchase,10/13/2015
"David A Perdue , Jr",--,Joint,Purchase,10/13/2015
"David A Perdue , Jr",--,Joint,Purchase,10/12/2015
"David A Perdue , Jr",--,Joint,Purchase,10/12/2015
"David A Perdue , Jr",--,Joint,Purchase,10/9/2015
"David A Perdue , Jr",--,Joint,Sale (Full),10/9/2015
"David A Perdue , Jr",--,Joint,Purchase,10/9/2015
"David A Perdue , Jr",--,Joint,Purchase,10/8/2015
"David A Perdue , Jr",--,Joint,Purchase,10/8/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/8/2015
"David A Perdue , Jr",--,Joint,Purchase,10/8/2015
"David A Perdue , Jr",--,Joint,Purchase,10/7/2015
"David A Perdue , Jr",--,Joint,Purchase,10/7/2015
"David A Perdue , Jr",--,Joint,Purchase,10/7/2015
"David A Perdue , Jr",--,Joint,Purchase,10/6/2015
"David A Perdue , Jr",--,Joint,Purchase,10/6/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/6/2015
James M Inhofe,--,Self,Purchase,10/23/2015
James M Inhofe,--,Self,Sale (Full),10/5/2015
Rafael E Cruz,--,Joint,Sale (Partial),10/15/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/5/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/5/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/1/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),10/1/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/30/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/30/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/30/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/29/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Purchase,9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Purchase,9/28/2015
"David A Perdue , Jr",--,Joint,Purchase,9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/28/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/25/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/25/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/25/2015
"David A Perdue , Jr",--,Joint,Purchase,9/25/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/25/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/24/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/24/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/24/2015
"David A Perdue , Jr",--,Joint,Purchase,9/24/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/24/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/23/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/22/2015
"David A Perdue , Jr",--,Joint,Purchase,9/22/2015
"David A Perdue , Jr",--,Joint,Purchase,9/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/22/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/21/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/21/2015
"David A Perdue , Jr",--,Joint,Purchase,9/21/2015
"David A Perdue , Jr",--,Joint,Purchase,9/21/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/21/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/18/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/18/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Purchase,9/18/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/18/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/17/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/17/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/17/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/16/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/16/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/16/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/16/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/15/2015
"David A Perdue , Jr",--,Joint,Sale (Partial),9/15/2015
"David A Perdue , Jr",--,Joint,Purchase,9/11/2015
"David A Perdue , Jr",--,Joint,Purchase,9/8/2015
Thomas R Carper,--,Spouse,Sale (Full),3/31/2015
Thomas R Carper,--,Spouse,Purchase,3/20/2015
Thomas R Carper,--,Spouse,Sale (Full),3/18/2015
Thomas R Carper,--,Spouse,Sale (Full),3/11/2015
Thomas R Carper,--,Spouse,Purchase,3/13/2015
Thomas R Carper,--,Spouse,Sale (Full),3/31/2015
Thomas R Carper,--,Spouse,Purchase,3/20/2015
Thomas R Carper,--,Spouse,Sale (Full),3/18/2015
Thomas R Carper,--,Spouse,Sale (Full),3/11/2015
Thomas R Carper,--,Spouse,Purchase,9/11/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
Thomas R Carper,--,Spouse,Purchase,9/17/2015
William Cassidy,--,Joint,Sale (Full),9/18/2015
Gary C Peters,--,Self,Sale (Full),8/31/2015
Gary C Peters,IVZ,Self,Purchase,9/10/2015
Gary C Peters,ABBV,Self,Purchase,9/10/2015
Gary C Peters,T,Self,Purchase,9/10/2015
Gary C Peters,PFE,Self,Purchase,9/16/2015
Gary C Peters,MMC,Self,Purchase,9/16/2015
Gary C Peters,UNP,Self,Purchase,9/16/2015
Gary C Peters,GM,Self,Purchase,9/16/2015
Sheldon Whitehouse,UTX,Child,Sale (Full),9/18/2015
Sheldon Whitehouse,M,Joint,Purchase,9/22/2015
Sheldon Whitehouse,RTN,Joint,Purchase,9/22/2015
Sheldon Whitehouse,QCOM,Joint,Sale (Full),9/15/2015
Sheldon Whitehouse,BAC,Joint,Sale (Full),9/15/2015
Sheldon Whitehouse,PG,Joint,Purchase,8/28/2015
Sheldon Whitehouse,CSX,Joint,Sale (Full),8/28/2015
Sheldon Whitehouse,BIIB,Joint,Purchase,8/28/2015
Sheldon Whitehouse,QLIK,Self,Sale (Full),8/28/2015
Sheldon Whitehouse,FB,Self,Purchase,8/28/2015
Sheldon Whitehouse,VFC,Self,Sale (Partial),8/28/2015
Lamar Alexander,--,Spouse,Sale (Full),9/26/2014
Lamar Alexander,--,Spouse,Sale (Full),6/1/2014
Lamar Alexander,--,Spouse,Sale (Full),5/1/2014
Lamar Alexander,--,Spouse,Purchase,1/29/2014
Lamar Alexander,--,Spouse,Purchase,10/17/2013
Lamar Alexander,--,Spouse,Purchase,5/17/2013
Lamar Alexander,--,Spouse,Purchase,3/7/2013
Lamar Alexander,--,Spouse,Purchase,3/6/2013
Lamar Alexander,--,Spouse,Purchase,2/26/2013
Lamar Alexander,--,Spouse,Sale (Full),12/1/2013
Lamar Alexander,--,Spouse,Sale (Full),3/26/2013
Lamar Alexander,--,Spouse,Sale (Full),6/14/2012
Lamar Alexander,--,Spouse,Sale (Full),11/1/2012
Lamar Alexander,--,Spouse,Purchase,10/24/2012
John Cornyn,AAPL,Self,Purchase,8/21/2015
Gary C Peters,--,Self,Purchase,8/13/2015
James M Inhofe,DISCK,Self,Sale (Full),8/7/2015
James M Inhofe,QCOM,Self,Sale (Full),8/4/2015
James M Inhofe,COF,Self,Sale (Full),8/27/2015
James M Inhofe,RSPP,Self,Purchase,8/24/2015
James M Inhofe,CHK,Self,Purchase,8/24/2015
James M Inhofe,CLR,Self,Sale (Partial),8/24/2015
James M Inhofe,AAPL,Self,Purchase,8/24/2015
James M Inhofe,A,Self,Purchase,8/24/2015
James M Inhofe,EMR,Self,Sale (Full),8/24/2015
James M Inhofe,ARW,Self,Purchase,8/12/2015
James M Inhofe,MRK,Self,Purchase,8/12/2015
Susan M Collins,--,Spouse,Purchase,8/26/2015
Susan M Collins,--,Spouse,Purchase,8/20/2015
John Hoeven,JCI,Self,Purchase,8/13/2015
John Hoeven,RL,Self,Purchase,8/13/2015
John Hoeven,TAP,Self,Purchase,8/13/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),9/2/2015
"David A Perdue , Jr",GLW,Joint,Purchase,9/2/2015
"David A Perdue , Jr",BK,Joint,Sale (Partial),9/2/2015
"David A Perdue , Jr",BK,Joint,Sale (Partial),9/1/2015
"David A Perdue , Jr",GLW,Joint,Purchase,9/1/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/31/2015
"David A Perdue , Jr",BK,Joint,Sale (Partial),8/31/2015
"David A Perdue , Jr",DVN,Joint,Purchase,8/31/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/28/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/28/2015
"David A Perdue , Jr",GLW,Joint,Purchase,8/28/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),8/27/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/27/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/27/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/27/2015
"David A Perdue , Jr",DVN,Joint,Purchase,8/27/2015
"David A Perdue , Jr",GLW,Joint,Purchase,8/27/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/26/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/26/2015
"David A Perdue , Jr",PG,Joint,Purchase,8/25/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/25/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/25/2015
"David A Perdue , Jr",DE,Joint,Sale (Partial),8/25/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),8/25/2015
"David A Perdue , Jr",QCOM,Joint,Purchase,8/24/2015
"David A Perdue , Jr",IP,Joint,Purchase,8/24/2015
"David A Perdue , Jr",PSX,Joint,Purchase,8/24/2015
"David A Perdue , Jr",KMI,Joint,Purchase,8/24/2015
"David A Perdue , Jr",SBUX,Joint,Purchase,8/24/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/24/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/24/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/21/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/21/2015
"David A Perdue , Jr",CIT,Joint,Sale (Partial),8/21/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/21/2015
"David A Perdue , Jr",CBS,Joint,Purchase,8/20/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/20/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/20/2015
"David A Perdue , Jr",DE,Joint,Sale (Partial),8/20/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/20/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/19/2015
"David A Perdue , Jr",GPK,Joint,Sale (Partial),8/17/2015
"David A Perdue , Jr",LNT,Joint,Sale (Partial),8/17/2015
"David A Perdue , Jr",LNT,Joint,Sale (Partial),8/14/2015
"David A Perdue , Jr",LNT,Joint,Sale (Partial),8/13/2015
"David A Perdue , Jr",LNT,Joint,Sale (Partial),8/12/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/12/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/12/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),8/12/2015
"David A Perdue , Jr",AAN,Joint,Sale (Partial),8/11/2015
"David A Perdue , Jr",GPK,Joint,Sale (Partial),8/10/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/10/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),8/7/2015
"David A Perdue , Jr",XOM,Joint,Purchase,8/7/2015
"David A Perdue , Jr",LQDT,Joint,Sale (Partial),8/7/2015
"David A Perdue , Jr",LQDT,Joint,Sale (Partial),8/7/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),8/6/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),8/6/2015
"David A Perdue , Jr",PAA,Joint,Sale (Partial),8/6/2015
"David A Perdue , Jr",FOX,Joint,Purchase,8/6/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/6/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/6/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/6/2015
"David A Perdue , Jr",CBS,Joint,Purchase,8/6/2015
"David A Perdue , Jr",AM,Joint,Purchase,8/5/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/4/2015
"David A Perdue , Jr",CLX,Joint,Sale (Partial),8/3/2015
"David A Perdue , Jr",BCR,Joint,Sale (Partial),8/3/2015
"David A Perdue , Jr",WPX,Joint,Purchase,8/3/2015
"David A Perdue , Jr",GPK,Joint,Sale (Partial),7/31/2015
"David A Perdue , Jr",LNT,Joint,Sale (Partial),7/31/2015
"David A Perdue , Jr",LNT,Joint,Sale (Partial),7/30/2015
"David A Perdue , Jr",WPX,Joint,Purchase,7/30/2015
"David A Perdue , Jr",DE,Joint,Sale (Partial),7/30/2015
"David A Perdue , Jr",DVN,Joint,Purchase,7/29/2015
"David A Perdue , Jr",CVC,Joint,Sale (Partial),7/29/2015
"David A Perdue , Jr",VLP,Joint,Sale (Partial),7/28/2015
"David A Perdue , Jr",GPK,Joint,Sale (Partial),7/28/2015
"David A Perdue , Jr",LQDT,Joint,Sale (Partial),7/28/2015
"David A Perdue , Jr",LQDT,Joint,Sale (Partial),7/28/2015
"David A Perdue , Jr",WPX,Joint,Purchase,8/5/2015
"David A Perdue , Jr",CVC,Joint,Sale (Partial),8/5/2015
"David A Perdue , Jr",DISCA,Joint,Purchase,8/5/2015
"David A Perdue , Jr",CVC,Joint,Sale (Partial),8/5/2015
"David A Perdue , Jr",WOOF,Joint,Sale (Partial),8/5/2015
"David A Perdue , Jr",VLP,Joint,Purchase,8/4/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/4/2015
"David A Perdue , Jr",BAX,Joint,Purchase,8/4/2015
James M Inhofe,DISCK,Self,Sale (Partial),8/7/2015
Sheldon Whitehouse,JPM,Joint,Purchase,3/13/2014
Sheldon Whitehouse,GE,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,AAPL,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,KO,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,VFC,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,ORCL,Child,Purchase,2/19/2014
Sheldon Whitehouse,VAR,Child,Sale (Full),2/19/2014
Sheldon Whitehouse,TWX,Child,Purchase,2/19/2014
Sheldon Whitehouse,JPM,Child,Purchase,2/19/2014
Sheldon Whitehouse,VFC,Self,Sale (Partial),3/13/2014
Sheldon Whitehouse,BEAV,Self,Purchase,3/13/2014
Sheldon Whitehouse,DHR,Self,Sale (Partial),2/25/2014
Sheldon Whitehouse,PANW,Self,Purchase,2/25/2014
Sheldon Whitehouse,QLIK,Self,Purchase,2/25/2014
Sheldon Whitehouse,V,Self,Purchase,2/19/2014
Sheldon Whitehouse,EL,Self,Purchase,2/19/2014
Sheldon Whitehouse,ACE,Self,Purchase,2/19/2014
Sheldon Whitehouse,CLX,Self,Sale (Full),2/19/2014
Michael  B Enzi,--,Joint,Purchase,8/25/2015
James M Inhofe,QCOM,Self,Sale (Partial),8/4/2015
Thomas R Carper,--,Spouse,Purchase,8/28/2015
Thomas R Carper,--,Spouse,Purchase,8/14/2015
Thomas R Carper,--,Spouse,Sale (Full),8/13/2015
Thomas R Carper,--,Spouse,Sale (Full),8/6/2015
Thomas R Carper,GAS,Spouse,Sale (Full),8/25/2015
Thomas R Carper,AEE,Spouse,Purchase,8/25/2015
Thomas R Carper,--,Spouse,Sale (Full),8/4/2015
Sheldon Whitehouse,GE,Spouse,Purchase,8/4/2015
Sheldon Whitehouse,BIIB,Spouse,Purchase,8/4/2015
Sheldon Whitehouse,KO,Child,Purchase,8/10/2015
Sheldon Whitehouse,BIIB,Joint,Purchase,8/10/2015
Sheldon Whitehouse,BIIB,Self,Purchase,8/10/2015
Sheldon Whitehouse,BIIB,Self,Purchase,8/4/2015
Sheldon Whitehouse,WFC,Self,Purchase,8/4/2015
Sheldon Whitehouse,VZ,Self,Purchase,8/4/2015
Sheldon Whitehouse,NFLX,Self,Purchase,7/15/2015
William Cassidy,IHE,Spouse,Purchase,8/27/2015
William Cassidy,CAT,Spouse,Purchase,8/27/2015
"Angus S King, Jr.",--,Spouse,Purchase,7/16/2015
Patrick J Toomey,PFS,Joint,Sale (Partial),12/17/2014
Patrick J Toomey,T,Joint,Purchase,12/18/2014
Patrick J Toomey,PFS,Joint,Sale (Partial),12/18/2014
Patrick J Toomey,ESV,Joint,Purchase,12/18/2014
Patrick J Toomey,IJH,Self,Sale (Partial),9/4/2014
Patrick J Toomey,RSP,Self,Purchase,9/4/2014
Patrick J Toomey,IDV,Joint,Sale (Partial),9/2/2014
Patrick J Toomey,IXP,Joint,Purchase,9/2/2014
Patrick J Toomey,SDY,Joint,Purchase,9/2/2014
Patrick J Toomey,AMLP,Joint,Purchase,9/2/2014
Patrick J Toomey,DWX,Joint,Sale (Partial),9/2/2014
Patrick J Toomey,ILF,Spouse,Purchase,9/2/2014
Patrick J Toomey,EPP,Spouse,Sale (Partial),9/2/2014
Pat Roberts,BIDU,Spouse,Purchase,7/27/2015
Pat Roberts,AAPL,Spouse,Purchase,7/27/2015
Pat Roberts,AAPL,Spouse,Purchase,7/24/2015
Pat Roberts,SBUX.SW,Spouse,Purchase,7/13/2015
Pat Roberts,CELG,Spouse,Sale (Full),7/2/2015
William Cassidy,OXY,Spouse,Purchase,7/8/2015
William Cassidy,NBL,Joint,Purchase,7/16/2015
Sheldon Whitehouse,--,Joint,Purchase,3/13/2014
Sheldon Whitehouse,KLXI,Self,Purchase,6/18/2014
Sheldon Whitehouse,KLXI,Self,Purchase,3/13/2014
Sheldon Whitehouse,KLXI,Self,Purchase,6/18/2014
Sheldon Whitehouse,KLXI,Self,Purchase,3/13/2014
Sheldon Whitehouse,JPM,Joint,Purchase,3/13/2014
Sheldon Whitehouse,GE,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,AAPL,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,KO,Joint,Sale (Partial),3/13/2014
Sheldon Whitehouse,VFC,Joint,Sale (Partial),3/13/2014
